favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
2391,Twitter for iPhone,What Modiji is calling One Rank One Pension is only a pension enhancement not One Rank One Pension.So Modiji pl sto… https://t.co/Fnx6Zg9xTE,,False,Fri Nov 04 11:07:11 +0000 2016,1786,794496206638452736
17461,Twitter for iPhone,"भाजपा का घमंड अपने चरम पर है।

‘परम देशभक्त’ रुपाणीजी ने शहीद की बेटी को सभा से बाहर फिंकवा कर मानवता को शर्मसार कि… https://t.co/FJZMGMfXbT",,False,Fri Dec 01 14:30:00 +0000 2017,8720,936603290439008258
16574,Twitter for iPhone,The Supreme Court ruling diluting provisions of arrest in the SC/ST Prevention of Atrocities Act comes in the backd… https://t.co/vrZJLpxqJL,,False,Wed Mar 28 10:21:18 +0000 2018,6140,978940085499498497
975,Twitter for iPhone,"मोदी जी ने किसानों की बहुत बात की, मगर दुःख की बात ये है कि जब उनकी सरकार आई तो उत्तर प्रदेश के ही नहीं पूरे देश के किसानों को भूल गये!",,False,Tue Sep 06 08:08:53 +0000 2016,922,773070451186827264
14781,Twitter for iPhone,"My deepest condolences to the families of those who lost their lives in the fire at Bawana, Delhi. My prayers and t… https://t.co/Ub1oybZu8m",,False,Sun Jan 21 11:18:17 +0000 2018,4661,955036824535265280
336,Twitter Web Client,"नितीशजी ने बिहार को प्रगति दिखाई है।कांग्रेस पार्टी उनके साथ खड़ी है बिहार की प्रगति के लिए
#CongStandsWithBihar @NitishKumar बरबीघा,शेखपुरा",,False,Wed Oct 07 09:18:09 +0000 2015,372,651687951194198016
1956,Twitter for iPhone,"At the Police Ground, Dharamsala https://t.co/gCTSlmfiV8",,False,Sat Dec 24 07:34:50 +0000 2016,1305,812562159867527168
576,Twitter for iPhone,डेल्टा मेघवाल के पूरे परिवार को लगता है की राजस्थान के सिस्टम से उनको न्याय नहीं मिलेगा,RahulGandhi,False,Wed Apr 13 07:28:54 +0000 2016,722,720151762045304832
279,Twitter for iPhone,"We have come here to fight for the idea of India as a sovereign, secular, socialist, democratic Republic",,False,Sat Nov 07 08:44:18 +0000 2015,307,662913454576021504
2646,Twitter for iPhone,"His memory will nvr be forgotten.Those who tried to defeat what he stood for,will themselves be defeated #UmmerFayaz
https://t.co/Ch7XKzrDdE",,False,Wed May 10 09:06:16 +0000 2017,1571,862232309696667648
3373,Twitter for iPhone,Last heard 'demonetization' was the Govt's strategy to neutralize Naxalism. I hope the 'revised' strategy has a lit… https://t.co/hLgwwmEXAO,,False,Tue Apr 25 15:54:56 +0000 2017,2081,856899334234918916
1206,Twitter for iPhone,"This country cannot progress with lies &amp; false promises
Watch the speech from the Mashal Juloos earlier today: https://t.co/8UESCZPlkA",,False,Sat May 28 17:10:43 +0000 2016,1324,736605636113227776
358,Twitter for iPhone,"Very sad to learn that earthquake in Pak &amp;Afghanistan that shook parts of India as well,has claimed many lives &amp;caused extensive damage(1/2)",,False,Mon Oct 26 12:38:19 +0000 2015,381,658623693833109504
543,Twitter for iPhone,"अकालीदल सरकार drugs problem को देखना नहीं चाह रही है, जिस प्रकार से drugs को eliminate करना चाहिए, वो नहीं कर रहे हैं",,False,Sat Apr 16 08:27:55 +0000 2016,633,721253776766599168
552,Twitter for iPhone,"Tamil Nadu doesn't need rule of one person who believes they have every answer to every problem,TN doesn't need a Govt that crushes dissent",,False,Sat May 07 12:29:51 +0000 2016,648,728924805601341440
1478,Twitter for iPhone,"'नोटबंदी का निर्णय भ्रष्टाचार के खिलाफ नहीं, किसान और गरीब के खिलाफ था'
Jaunpur, UP 
https://t.co/0qiUbYFzTI",,False,Mon Dec 19 12:13:30 +0000 2016,1110,810820348643983360
3351,Twitter for iPhone,The PM didn't mention that India has the highest rate of unemployment it has had in the last 8yrs &amp;less than 1Lakh jobs were created last yr,RahulGandhi,False,Wed Aug 16 12:20:11 +0000 2017,1846,897795120887615489
436,Twitter for iPhone,Sasmita Rana- the bravest little girl I ever met died at Sishubhawan in Cuttack today. She remained proud and strong against all odds(1/2),,False,Sun Sep 13 11:52:50 +0000 2015,407,643029567565729792
408,Twitter Web Client,#RGinChhattisgarh http://t.co/uUUJSZ9mM8,,False,Tue Jun 16 05:36:55 +0000 2015,382,610682446867075072
593,Twitter for iPhone,"यहाँ भी चुनाव आयेगा, बड़े-बड़े भाषण होंगे, मोदीजी बोलेंगे मैं यह करँगा, वह करूँगा!",,False,Mon Feb 15 10:52:10 +0000 2016,662,699184421564338176
465,Twitter Web Client,"He will also be addressing a meeting of @wb_pcc party workers in Netaji Indoor Stadium, Kolkata.",RahulGandhi,False,Wed Jun 03 12:15:05 +0000 2015,425,606071605207302144
1965,Twitter for iPhone,Congratulations to the Indian team on a thrilling win against Pakistan! #IndvsPak,,False,Sat Mar 19 18:06:19 +0000 2016,1370,711252477786476545
467,Twitter Web Client,“प्रधानमंत्रीजी आपके शब्दों का वज़न होना चाहिये” Watch: https://t.co/7FGP0lCSFh,,False,Thu Jul 09 12:40:29 +0000 2015,546,619123962119716864
291,Twitter for iPhone,"Exchanged ideas on various social, political &amp; economic issues of mutual interest",RahulGandhi,False,Tue Oct 27 08:36:02 +0000 2015,303,658925107482525696
509,Twitter for iPhone,"इन लोगों ने ज़िन्दगी दी है,बॉर्डर पर लड़े है,बलिदान किया है-इनको हटाना नहीं चाहिए यह अपने अधिकार के लिए लड़ रहें हैं  #WeStandWithVeterans",,False,Fri Aug 14 09:08:56 +0000 2015,507,632116683600039936
4144,Twitter for iPhone,Met Farmers' Delegation at Parbhani and assured them that Congress will continue to fight for their rights https://t.co/sPCYXuhWFA,,False,Fri Sep 08 10:01:39 +0000 2017,1798,906095177458098176
685,Twitter Web Client,"‘राष्ट्रपति कलाम जनता के राष्ट्रपति थे,उन्होंने अपनी पूरी ज़िंदगी अपने काम को दे दी।वह हमेशा हमारी यादों में रहेंगे’ https://t.co/PCipgBWV86",,False,Tue Jul 28 07:13:27 +0000 2015,625,625927030702411779
15146,Twitter for iPhone,"The PM promised Rourkela a multi speciality hospital three years ago. Now, Muktikant Biswal has walked 1,300 Km to… https://t.co/OebCSfBv2Y",,False,Sun Jun 17 06:11:00 +0000 2018,5832,1008230508990324736
2436,Twitter for iPhone,Strongly condemn this barbaric &amp; disgraceful act. Govt must move beyond platitudes and hold Pakistan to account https://t.co/Z88v2XAjjv,,False,Mon May 01 13:38:21 +0000 2017,1553,859039291040714752
437,Twitter for iPhone,"Talking to people at a chaupal in Gurusar village, Faridkot https://t.co/ANvA9u9V09",,False,Thu Nov 05 06:27:13 +0000 2015,481,662154181206151169
1020,Twitter for iPhone,A veteran leader &amp; a distinguished legal mind he served the nation with courage &amp; commitment. His loss will be deeply mourned,RahulGandhi,False,Mon Feb 27 11:07:15 +0000 2017,670,836170829264216064
2085,Twitter for iPhone,"प्रधानमंत्री संसद में आने से क्यों डर रहे हैं ?
https://t.co/KDQluG15Jg",,False,Wed Nov 23 06:59:28 +0000 2016,1481,801319234903089152
177,Twitter for iPhone,@tarun_gogoi Thank you Gogoi ji for your wishes!,tarun_gogoi,False,Mon Jun 19 17:21:09 +0000 2017,61,876852364807815169
24376,Twitter for iPhone,"Dear PM,
Welcome to Switzerland! Please tell DAVOS why 1% of India’s population gets 73% of its wealth?  I’m attach… https://t.co/1uqlEZtZgE",,False,Tue Jan 23 11:31:13 +0000 2018,10055,955764855289536512
3493,Twitter for iPhone,"देश के सबसे अमीर लोगों का क़र्ज़ माफ़ हो जाता है,पर किसान जो पूरे देश को भोजन देता है उसका एक रुपए भी माफ़ नहीं हो… https://t.co/tjOwVGMUwz",,False,Thu Jun 08 14:01:37 +0000 2017,1817,872815885588860928
582,Twitter for iPhone,आप सभी को श्री गणेश चतुर्थी की हार्दिक शुभकामनायें #GaneshChaturthi http://t.co/68wU2LENmG,,False,Thu Sep 17 04:17:33 +0000 2015,433,644364544798666752
1045,Twitter for iPhone,Meeting delegates and party workers this morning in the Jansabha at the Congress office in Amethi https://t.co/ZwCubsW9Vz,,False,Thu Apr 21 06:33:22 +0000 2016,819,723036888492171264
10444,Twitter for iPhone,"मेरा दो-दिवसीय राजस्थान दौरा, आज, झालावाड़ के लोगों से मिलकर आरंभ होगा| झालावाड़ के बाद रामगंज मंडी पहुँचूँगा| फिर,… https://t.co/LEtnjDvSJh",,False,Wed Oct 24 04:00:18 +0000 2018,3340,1054945655616139265
405,Twitter Web Client,"There are only 2 Questions. First, whenever there is wrong doing or stealing- secrecy is maintained. Sushmaji maintained complete secrecy",,False,Fri Aug 07 05:57:40 +0000 2015,493,629531837602230272
901,Twitter for iPhone,"""Its here that I'll breathe my last &amp; its here that my ashes will mingle with those of my loved ones""
https://t.co/M0HHa4W13o",,False,Mon May 09 17:56:38 +0000 2016,1016,729731819965288448
1506,Twitter for iPhone,"I'm proud tht we took the lead on Aadhaar,but let's nt compromise a grt initiative by turning a blind eye to major privacy&amp;security concerns",RahulGandhi,False,Mon Apr 24 12:38:58 +0000 2017,1022,856487631898591233
3268,Twitter for iPhone,"'BJP और RSS के लिये मैसेज है: आप जितनी नफरत फैलाओगे,हम उतनी मोहबत्त फैलायेगें,जितना आप तोड़ना चाहोगे,हम उतना भाईचा… https://t.co/IfB3okgiVw",,False,Wed Feb 15 10:50:13 +0000 2017,1852,831817889548218369
29587,Twitter for iPhone,The truth of Rafale will destroy Mr Modi. It’s only a question of time before full evidence of his role in the thef… https://t.co/byNIy6IbcA,,False,Tue Jan 08 10:02:46 +0000 2019,8590,1082578348386209792
13751,Twitter for iPhone,"His physical challenges notwithstanding, Prof #StephenHawking was the celebrity face of modern physics. A torchbear… https://t.co/cooYwjqtKX",,False,Wed Mar 14 09:57:19 +0000 2018,4217,973860618464890880
2120,Twitter for iPhone,The Central Govt must have a national response to the widespread distress &amp; not discriminate amongst states(3/3),,False,Wed Apr 05 04:35:45 +0000 2017,1253,849480655629168640
34227,Twitter for iPhone,"On this Independence Day my best wishes to all Indians. As we celebrate our independence as a nation, let us rememb… https://t.co/pvyEAL3h4m",,False,Wed Aug 15 03:05:22 +0000 2018,7871,1029564679474098176
1222,Twitter for iPhone,Congratulations to Jayalalithaa ji &amp; her Cabinet on taking oath. I wish her the very best,,False,Mon May 23 09:47:29 +0000 2016,955,734682152151830528
799,Twitter for iPhone,"Police vehicle stopped at 5 Firozeshah Road, enroute to Tughlak Road PS",RahulGandhi,False,Thu Nov 03 14:07:00 +0000 2016,732,794179073320751105
314,Twitter for iPhone,This mantra of aman&amp;aazadi-peace&amp;freedom was the voice of  thousands who lost their freedom&amp; peace in squalid jail cells across the country,,False,Sat Nov 07 08:32:35 +0000 2015,344,662910506911449088
595,Twitter for iPhone,"Speaking on intolerance in Parliament. Watch:
https://t.co/jKM6cT12NJ",,False,Tue Dec 01 12:48:42 +0000 2015,666,671672267332448256
1034,Twitter for iPhone,सहजनी गांव में डोर टू डोर कैंपेन के दौरान किसान उदय राज सिंहजी के घर खाना खाया और उनकी समस्याओं के बारे में चर्चा की https://t.co/vYtuWji4to,,False,Wed Sep 07 11:59:01 +0000 2016,893,773490756078047232
560,Twitter for iPhone,The people elected Modiji to fight against black money. Why is he afraid of doing that now? Watch: https://t.co/eF0DS3VDTr,,False,Wed Aug 12 14:24:33 +0000 2015,635,631471335881900032
346,Twitter for iPhone,"यहाँ लोगों की 3 मांगे हैं :Bunkers की व्यवस्था होनी चाहिए, ऐसी कोई जगह होनी चाहिए जहाँ  गोलीबारी होने पर लोग सुरक्षित महसूस करें",,False,Wed Aug 26 07:04:09 +0000 2015,320,636433935753433088
374,iOS,Chatra Samvaad with NSUI students in Jaipur http://t.co/E1vxCOBLDt,,False,Fri Jul 17 10:16:10 +0000 2015,381,621986744406179840
1087,Twitter for iPhone,"Sharing some moments from the Deoria-Delhi Kisan Yatra, enroute to Kushinagar https://t.co/mlTFzZJyvX",,False,Tue Sep 06 10:58:51 +0000 2016,1011,773113224476692480
1310,Twitter for iPhone,"गोडसे की जो पूजा करते है, जिन्होंने गांधीजी की छाती में 3 गोलियाँ मारी-उनसे मुझे रिपोर्ट कॉर्ड की ज़रूरत नहीं है।मेरे ख़ून में देश्भक्ति है",,False,Sat Feb 20 03:36:41 +0000 2016,1341,700886766543179776
885,Twitter for iPhone,"पूरे देश में किसान रो रहा है,आप बताओ ममताजी ने,मोदीजी ने बंगाल के किसान के लिए किया क्या है? #INC4Bengal https://t.co/QrLoOOqP4f",,False,Mon Apr 18 08:58:27 +0000 2016,841,721986237779685377
325,Twitter for iPhone,Nehru ji’s idea was that each Indian no matter how poor or weak understands the universe around him,,False,Sat Nov 07 08:45:55 +0000 2015,332,662913860685336577
527,Twitter for iPhone,Look into this possibility of passing a law that targets discrimination in our universities,,False,Sat Jan 30 13:05:49 +0000 2016,580,693419849079369729
24476,Twitter for iPhone,"मध्यप्रदेश वासियों का हार्दिक अभिनंदन| 

आपने सत्य और प्यार के रास्ते पर चलने वाली कांग्रेस पार्टी को विजयी बना कर… https://t.co/q3EsLzCFOx",,False,Mon Dec 17 09:55:40 +0000 2018,5788,1074604029085446149
2770,Twitter for iPhone,The Prime Minister mocks the tragedy of Uttarakhand &amp; insults the freedom struggle but has no answers to the opposi… https://t.co/U9NKgufXEE,,False,Tue Feb 07 11:10:47 +0000 2017,2162,828923962289565696
19478,Twitter for iPhone,"मुंबई मधील कमला मिल्स कंपाऊंडमध्ये भीषण आग लागून अनेकांना आपले प्राण गमवावे लागले ही अत्यंत दुर्दैवी घटना आहे.
पीडि… https://t.co/WxSvJyvRpQ",,False,Fri Dec 29 06:01:30 +0000 2017,5712,946622184708960261
318,Twitter for iPhone,"Chasi Bachao Padyatra begins from Debahal Village, Bargarh District, Odisha",,False,Thu Sep 10 05:46:24 +0000 2015,331,641850186994688000
602,Twitter for iPhone,"चुनाव में मोदीजी ने कई वायदे किए- 15 लाख रुपए दूँगा, हर युवा को मैं रोजगार दूंगा, किसानो को मैं MSP + 50% प्रोफिट दूंगा!",,False,Fri Mar 04 10:39:57 +0000 2016,698,705704324907667456
572,Twitter for iPhone,"Now mere rhetoric, without vision or action, will fool neither farmers nor the poor of this country (2/3)",,False,Mon Feb 29 10:48:15 +0000 2016,759,704256863257268224
1069,Twitter Web Client,BJP-ruled States are actively diluting&amp;undermining laws passed by Parl. Land Acquisition Act &amp;the Real Estate Legislation are cases in point,,False,Mon Nov 07 06:49:14 +0000 2016,901,795518454837059584
1208,Twitter for iPhone,My thoughts are with the ppl of Assam as they brave continuing floods.Hope adequate rescue&amp;relief measures are inplace to help those in need,,False,Wed Jul 27 11:58:27 +0000 2016,1087,758270321413779456
342,Twitter Web Client,"गरीब लोगो को एक minimum security net देने की जरूरत है। इस security net  के बिना, मज़दूर गरीबी से बाहर नही निकल सकता है।",,False,Sat Dec 05 08:32:53 +0000 2015,390,673057442301763584
2891,Twitter for iPhone,"Fighting corruption or legalizing corruption what is the BJP's agenda?

https://t.co/huSGzTcGw6",,False,Mon Mar 27 13:51:00 +0000 2017,1975,846358898369970176
548,Twitter for iPhone,"Highlights from the Bharosa Sabha at Bandlapalli,Andhra Pradesh to mark the 10th Anniversary of #MGNREGA 
Watch: https://t.co/8IU3UOAhCt",,False,Tue Feb 02 12:50:55 +0000 2016,653,694503260082692096
16076,Twitter for iPhone,"I will be in Bidar, Karnataka to address a public meeting at the Nehru Stadium today, at noon. Later this afternoon… https://t.co/Isx4j5zlOP",,False,Mon Aug 13 04:01:52 +0000 2018,4445,1028854120910909441
2595,Twitter for iPhone,"गाँधीजी की जो विचारधारा है वह नयी नहीं है।हमारे धर्म में-गीता में,उपनिषदों में लिखा है कि हिंदू होने का मतलब सच्चाई की रक्षा करना है",,False,Mon Apr 17 09:06:09 +0000 2017,1192,853897357670236160
29920,Twitter for iPhone,"For 2.5 yrs Mr Jaitley has hidden from the public &amp; the investigation agencies the meeting, he now suddenly remembe… https://t.co/xn1wCS6M74",,False,Thu Sep 13 13:43:05 +0000 2018,10128,1040234414301687809
1793,Twitter for iPhone,As the GST Council begins its deliberations today I want to stress again that an 18% cap on the GST rate is in everybody's interest,,False,Tue Oct 18 04:53:16 +0000 2016,1614,788241513507467265
20483,Twitter Web Client,"I'm sorry to hear about the terrible bus accident in Raigad, Maharashtra in which a large number of people have bee… https://t.co/BC5gvOfGee",,False,Sat Jul 28 09:45:37 +0000 2018,5331,1023142423445364737
774,iOS,"मोदीजी की marketing अच्छी हुई, लेकिन अब सारा हिंदुस्तान उनसे refund मांग रहा है! https://t.co/WokNqBcp0Y",,False,Sat Mar 05 08:59:06 +0000 2016,799,706041336923729920
985,Twitter for iPhone,प्रधानमंत्री जी आप मन की बात करते हो -हिन्दुस्तान की जनता की मन की बात सुन भी लो! https://t.co/0XhAlZ7iaN,,False,Tue Mar 29 11:06:12 +0000 2016,924,714770627433996289
780,Twitter for iPhone,मैं कानून का आदर करता हूँ,,False,Sat Dec 19 10:28:29 +0000 2015,723,678159962116239360
2622,Twitter for iPhone,"मोदीजी ने कहा था कि अगर मुझे प्रधानमंत्री बना दिया तो यह 56 इंच की छाती हर साल 2 करोड़ युवाओं को रोज़गार देगी,इस वा… https://t.co/BMkUg5O5NJ",,False,Thu Mar 02 10:32:54 +0000 2017,1356,837249347091742720
457,Twitter for iPhone,Our greatest strength is our tolerance. Their biggest weakness is their intolerance,,False,Tue Dec 01 12:04:07 +0000 2015,510,671661046604541952
2557,Twitter for iPhone,Between promises &amp; performance lies capability &amp; commitment https://t.co/6pDsEh88LS,,False,Sat May 13 05:42:53 +0000 2017,2017,863268287978721281
12281,Twitter for iPhone,"शिक्षा और रोज़गार, हर एक युवा का अधिकार, पाटीदारों का संघर्ष नहीं जाएगा बेकार, सबको मिलेगा न्याय, जब बनेगी कांग्रेस सरकार",,False,Wed Sep 27 11:37:30 +0000 2017,3960,913004670334808064
570,Twitter for iPhone,हिंदुस्तान के ईमानदार workers और salaried class के लिए कांग्रेस पार्टी लड़ेगी,RahulGandhi,False,Sat Mar 05 09:37:14 +0000 2016,605,706050933151498241
386,Twitter for iPhone,"9th-10th Oct: Karnataka
Panchayat &amp; ULB convention in Bengaluru
Interaction with sugarcane farmers in Mandya
Padyatra in Haveri",,False,Thu Oct 01 03:52:53 +0000 2015,400,649431767712071680
600,Twitter for iPhone,"His extraordinary spirit and tenacity, till the very end, is an inspiration for all. My thoughts &amp; prayers are with his bereaved family",RahulGandhi,False,Thu Feb 11 07:44:46 +0000 2016,635,697687706956992512
1022,Twitter Web Client,"पंजाब में ड्रग की समस्या को हल करने के लिए आपको पुलिस के हाथ खोलने हैं, अच्छे अफसरों को सही जगह डालना है, ये काम सिर्फ कांग्रेस कर सकती है I",,False,Mon Jun 13 10:06:21 +0000 2016,1135,742297045348687873
11235,Twitter for iPhone,ಮತದಾರರು ತಮ್ಮ ಹಕ್ಕನ್ನು ತಪ್ಪದೇ ಚಲಾಯಿಸುವುದೇ ಕ್ರಿಯಾತ್ಮಕ ಪ್ರಜಾಪ್ರಭುತ್ವದ ಸಂಕೇತ. ನಾನು ಕರ್ನಾಟಕದಲ್ಲಿ ಮೊದಲ ಬಾರಿ ಮತ ಚಲಾಯಿಸುವ ನ… https://t.co/ysOiF43l5S,,False,Sat May 12 02:29:54 +0000 2018,3582,995128904695214081
732,Twitter for iPhone,"प्रधानमंत्री जी का काम देश को चलाने का काम होता है। प्रधानमंत्री जी का काम बहाने बनाने का नहीं होता 
https://t.co/prc5bxMRTt",,False,Fri Feb 05 10:26:20 +0000 2016,796,695554038323027973
23109,Twitter for iPhone,"In today’s big news: India gave Mehul “Bhai” Chowksi, Mr 56’s “suit-boot” BFF, a clean chit in Nov 2017, enabling h… https://t.co/girdglRW3f",,False,Fri Aug 03 14:49:42 +0000 2018,10133,1025393276424257536
1644,Twitter for iPhone,"If trucks go off the roads,supply of essentials across the country will be paralyzed!Hope MrModi has a plan for this
https://t.co/Wa8XXkMu95",,False,Sun Nov 13 05:58:50 +0000 2016,1674,797680100699312133
1711,Twitter for iPhone,Shocked and deeply saddened to learn of the stampede in Varanasi.My heartfelt condolences to families of the victims of this tragic incident,,False,Sat Oct 15 10:56:07 +0000 2016,1397,787245666015719424
460,Twitter Web Client,"मोदी जी ने किसान से उसकी जमीन 3 बार, ordinance के  जरिये छीनना चाही। कांग्रेस के 44 MPs ने मोदी जी को ये गलत काम करने से रोका",,False,Sat Dec 05 08:35:45 +0000 2015,490,673058162816081920
444,Twitter Web Client,Watch Rahul Gandhi's address to Safai Karamcharis at Sansad Marg earlier today: https://t.co/jwlSZo36fx,,False,Wed Jun 17 09:09:11 +0000 2015,442,611098252155314176
487,Twitter for iPhone,Meeting with Tea Garden Community Leaders at Sivasagar https://t.co/QTLZPECNgd,,False,Mon Feb 15 13:46:34 +0000 2016,522,699228308110598144
800,Twitter for iPhone,"Khat Sabha at Al Asgar Rice Mill, Kameri, Rampur https://t.co/VrYYHAQEkR",,False,Wed Sep 28 09:43:57 +0000 2016,529,781066907990405120
3386,Twitter for iPhone,Thank you @drajoykumar https://t.co/8pWXvwqY9k,,False,Sat Dec 16 15:38:52 +0000 2017,957,942056439417249792
549,Twitter for iPhone,On Day1 of Mumbai visit looking fwd to meeting Congress workers &amp; inaugurating the Murli Deora Hall at MRCC office @Mumbai_Congress,,False,Fri Jan 15 02:49:43 +0000 2016,503,687828983069556736
14314,Twitter Media Studio,I’m overwhelmed by the enthusiasm and affection of the crowds at our public interactions in Karnataka over the past… https://t.co/imlJvWvJWI,,False,Wed Mar 21 14:42:10 +0000 2018,4679,976469016511467520
20229,Twitter Media Studio,"Excerpts from my informal interaction with the Press after the meeting in Bengaluru, with present &amp; past employees… https://t.co/4m2wM9nC5q",,False,Sun Oct 14 04:24:46 +0000 2018,6697,1051327932105404416
346,Twitter for iPhone,I know that the government’s liquor policy is destroying families.I can understand the pain that women specially have to undergo,,False,Thu Jul 23 13:03:29 +0000 2015,388,624203179194871808
500,Twitter Web Client,She should tell the country exactly how much money has Lalit Modi paid her family to keep him out of jail &amp;away from Indian authorities,,False,Fri Aug 07 06:05:04 +0000 2015,601,629533697687982080
1154,Twitter for iPhone,https://t.co/wwbi2NgPjp,,False,Mon Sep 19 07:38:00 +0000 2016,1243,777773722333609984
4875,Twitter for iPhone,Lunch at #IndiraCanteen https://t.co/6JgZzZWjMa,,False,Wed Aug 16 08:21:59 +0000 2017,1872,897735176528080896
1195,Twitter Web Client,The fight which Gandhi ji fought is our fight. We will fight that and we will win: Rahul Gandhi,,False,Fri May 08 06:14:41 +0000 2015,948,596558821511823361
3999,Twitter for iPhone,Congress Party demands a full roll back of this 'disability tax' that will put millions of our disabled people through further hardship,RahulGandhi,False,Mon Jul 03 06:12:44 +0000 2017,2264,881757580250423296
516,Twitter for iPhone,"I had a wonderful visit- truly educational and beautiful.                            ""Think and then believe- Believe and then speak""",RahulGandhi,False,Sat Mar 19 10:34:41 +0000 2016,533,711138818838007808
20635,Twitter for iPhone,https://t.co/oitcfRCAlE,,False,Sun Oct 21 13:28:47 +0000 2018,6509,1054001552648794112
5537,Twitter for iPhone,"गोरखपुर के बाँसगाँव तहसील के मलाव गाँव में पीड़ित परिवारों के साथ
#GorakhpurTragedy https://t.co/BuJq7o7C5O",,False,Sat Aug 19 09:18:40 +0000 2017,1991,898836602000101377
671,Twitter for iPhone,RSS/BJP को पता है कि वो कांग्रेस पार्टी से कभी नहीं लड़ सकते हैं।सिर्फ एक तरीका है -एक हिंदुस्तानी को दूसरे हिंदुस्तानी से लड़ाने का!,,False,Tue Mar 29 12:14:49 +0000 2016,722,714787896515923969
847,Twitter Web Client,They are being cruelly ‘rewarded’ by a callous government with denial of OROP and cut in disability pensions,RahulGandhi,False,Mon Nov 07 06:53:18 +0000 2016,803,795519479232929794
321,iOS,Enroute to Malwaal https://t.co/HlOOCeAE1N,,False,Fri Nov 06 05:24:00 +0000 2015,314,662500660051480576
3123,Twitter for iPhone,"गणतंत्र दिवस की सभी को हार्दिक शुभकामनाएं।Happy #RepublicDay. A day to reflect,reaffirm &amp; celebrate the values enshrined in our constitution",,False,Thu Jan 26 04:27:50 +0000 2017,1260,824473902004854784
2160,Twitter for iPhone,"Take a step to change the lives of millions of women this #WomensDay .I signed this petition,so shld you,because In… https://t.co/16fwYDocFh",,False,Wed Mar 08 12:01:03 +0000 2017,1299,839445858567536640
36394,Twitter for iPhone,A big thank you to all those who voted for the Congress in these elections. We appreciate your support and will fig… https://t.co/gyLpWthFwu,,False,Tue May 15 14:52:34 +0000 2018,8629,996402968248422400
2477,Twitter for iPhone,"In the passing of Dasari Narayan Rao garu,Telugu cinema has lost a stalwart.A veteran filmmaker&amp;fmr Minister his loss will be deeply mourned",,False,Wed May 31 05:45:29 +0000 2017,1109,869791925376884736
453,Twitter for iPhone,In Mandya today to meet sugarcane farmers followed by interaction with representatives of Panchayats &amp; ULBs in Bengaluru,,False,Fri Oct 09 03:23:34 +0000 2015,523,652323490847059969
849,Twitter for iPhone,"Will be in Chhattisgarh tomorrow  14th March, to participate in the Girodhpuri Mela and visit the Guru Gaddi Temple",,False,Sun Mar 13 05:51:48 +0000 2016,788,708893301210894336
439,Twitter Web Client,Watch Rahul Gandhi’s full speech in Mhow: https://t.co/1vuSF8xAQn #Babasaheb125,,False,Tue Jun 02 12:55:02 +0000 2015,516,605719272728477696
11257,Twitter for iPhone,धन्यवाद @HardikPatel_ https://t.co/aNq59kfDjT,,False,Sat Dec 16 17:13:09 +0000 2017,2440,942080166611664896
10206,Twitter for iPhone,ગુજરાતમાં નવસર્જનની શરૂઆત થઈ ચુકી છે. આપનો એક એક મત લોકતંત્રના પાયાને સુદ્રઢ અને સશક્ત બનાવશે.આપ સૌને મારી નમ્ર અપી… https://t.co/IDr2rvMz8T,,False,Thu Dec 14 02:02:57 +0000 2017,3484,941126332028612608
388,Twitter Web Client,आज हम यहाँ देश के महापुरूष का आदर करने के लिये जमा हुए हैं : राहुल गांधी #Babasaheb125,,False,Tue Jun 02 12:01:37 +0000 2015,512,605705826859368448
762,Twitter for iPhone,Remembering #MahatmaGandhi  on his death anniversary. May Bapu's life and his message inspire us to strive for justice,,False,Sat Jan 30 04:19:54 +0000 2016,759,693287495228755968
403,Twitter Web Client,Each Congress state should focus on 2-3 transformational programmes and make them the best in the country,,False,Tue Jun 09 09:43:38 +0000 2015,435,608207819322458112
462,Twitter Web Client,On #WorldEnvironmentDay let us pledge to respect nature.(1/2),,False,Fri Jun 05 08:23:41 +0000 2015,422,606738147997671424
3433,Twitter for iPhone,आप सभी को रामनवमी के अवसर पर हार्दिक शुभकामनायें। Best wishes to everyone on #RamNavami,,False,Tue Apr 04 06:16:55 +0000 2017,1283,849143725829869568
3624,Twitter for iPhone,मृत किसानों के परिवार की मांग है कि उन्हें शहीद का दर्जा मिलना चाहिए और जिन लोगों ने इनपर गोली चलाई है उनपर कारवाई होनी चाहिए #Mandsaur,,False,Thu Jun 08 13:40:01 +0000 2017,1754,872810447300329473
2581,Twitter for iPhone,"""Indira: A life of Courage""
Swaraj Bhawan, Allahabad https://t.co/cM8mMPLO0M",,False,Mon Nov 21 13:03:21 +0000 2016,1359,800686034384105472
460,Twitter for iPhone,"On 10th will meet KPCC office bearers &amp; party leaders, visit Startup Village in Kochi and attend the NSUI National Executive meeting",RahulGandhi,False,Sun Feb 07 13:55:09 +0000 2016,466,696331366254796805
18620,Twitter for iPhone,मान्यवर कांशीराम एक महान समाज सुधारक थे। दबी हुई सामाजिक शक्तियों को राजनीति और परिवर्तन की मुख्यधारा से जोड़ने के… https://t.co/j21u2TEcTb,,False,Thu Mar 15 06:07:55 +0000 2018,5409,974165276991377408
497,Twitter for iPhone,गुस्से की राजनीती की जाती है तो उससे देश पर असर होता है - वही आपको गुजरात में दिख रहा है।,,False,Thu Aug 27 07:15:25 +0000 2015,456,636799161757663233
